id,start_x,start_y,end_x,end_y,towards_light
14,460,438,451,402,True
16,23,420,16,420,False
17,268,406,224,349,True
18,597,403,579,342,True
19,401,394,454,396,False
20,560,364,577,343,True
22,197,377,210,362,True
23,262,326,326,281,True
24,14,320,40,344,False
25,617,308,632,338,False
26,458,287,430,317,False
27,414,268,399,258,True
29,370,252,342,231,True
30,37,233,91,227,True
1,262,194,430,131,True
2,3,67,3,40,True
3,2,118,11,83,True
4,634,159,621,137,True
5,582,4,614,18,False
6,629,168,534,139,True
7,57,432,120,441,True
8,35,341,25,299,True
9,513,472,515,446,True
11,103,455,70,473,False
12,291,445,289,390,True
13,181,424,165,338,True
14,460,438,451,402,True
16,23,420,16,420,False
17,268,406,224,349,True
18,597,403,579,342,True
19,401,394,454,396,False
20,560,364,577,343,True
22,197,377,210,362,True
23,262,326,326,281,True
24,14,320,40,344,False
25,617,308,632,338,False
26,458,287,430,317,False
27,414,268,408,249,True
29,370,252,342,231,True
30,37,233,91,227,True
1,262,194,423,111,True
2,3,67,3,40,True
3,2,118,11,83,True
4,634,159,621,137,True
5,582,4,612,16,False
6,629,168,546,150,True
7,57,432,131,391,True
8,35,341,25,299,True
9,513,472,513,444,True
11,103,455,70,472,False
12,291,445,285,391,True
13,181,424,165,337,True
14,460,438,449,399,True
16,23,420,15,426,False
17,268,406,224,349,True
18,597,403,575,342,True
19,401,394,454,396,False
20,560,364,577,343,True
22,197,377,210,362,True
23,262,326,313,308,True
24,14,320,39,354,False
25,617,308,631,334,False
26,458,287,437,333,False
27,414,268,395,257,True
29,370,252,342,231,True
30,37,233,91,225,True
1,262,194,427,131,True
2,3,67,3,40,True
3,2,118,11,82,True
4,634,159,621,137,True
5,561,27,603,35,False
6,629,168,557,187,True
7,57,432,125,419,True
8,35,341,25,299,True
9,513,472,499,444,True
11,103,455,68,473,False
12,291,445,281,406,True
13,181,424,164,337,True
14,460,438,455,393,True
16,23,420,15,426,False
17,268,406,221,348,True
18,597,403,576,341,True
19,401,394,454,396,False
20,560,364,577,343,True
22,197,377,210,362,True
23,262,326,325,281,True
24,14,320,39,342,True
25,617,308,631,337,False
26,458,287,437,335,False
27,414,268,395,258,True
29,370,252,374,145,True
30,37,233,76,229,True
1,262,194,428,131,True
2,3,67,3,40,True
3,2,118,11,82,True
4,634,159,621,137,True
5,598,48,603,35,False
6,629,168,534,137,True
7,57,432,125,420,True
8,35,341,25,299,True
9,513,472,500,444,True
11,103,455,60,473,False
12,291,445,287,390,True
13,181,424,164,337,True
14,460,438,462,387,True
16,23,420,17,421,False
17,268,406,222,348,True
18,597,403,577,342,True
19,401,394,454,396,False
20,560,364,577,343,True
22,197,377,210,362,True
23,262,326,325,280,True
24,14,320,39,350,False
25,617,308,631,326,False
26,458,287,439,337,False
27,414,268,396,258,True
28,180,259,174,162,True
29,370,252,359,172,True
30,37,233,80,227,True
1,262,194,429,131,True
2,3,67,3,40,True
3,2,118,11,82,True
4,634,159,621,137,True
5,560,36,604,35,False
6,629,168,535,138,True
7,57,432,125,420,True
8,35,341,25,299,True
9,513,472,501,445,True
11,103,455,67,473,False
12,291,445,288,389,True
13,181,424,165,337,True
14,460,438,463,387,True
16,23,420,18,421,False
17,268,406,223,348,True
18,597,403,577,342,True
19,401,394,454,396,False
20,560,364,577,343,True
22,197,377,210,362,True
23,262,326,326,280,True
24,14,320,40,342,True
25,617,308,632,336,False
26,458,287,420,323,False
27,414,268,397,258,True
28,180,259,175,162,True
29,370,252,360,172,True
30,37,233,81,222,True
1,262,194,429,131,True
2,3,67,3,40,True
3,2,118,11,83,True
4,634,159,621,137,True
5,562,36,604,35,False
6,629,168,535,138,True
7,57,432,126,420,True
8,35,341,25,299,True
9,513,472,501,444,True
11,103,455,61,473,False
12,291,445,288,389,True
13,181,424,165,337,True
14,460,438,463,387,True
16,23,420,18,421,False
17,268,406,223,347,True
18,597,403,577,342,True
19,401,394,454,396,False
20,560,364,577,343,True
22,197,377,210,362,True
23,262,326,326,280,True
24,14,320,40,342,True
25,617,308,632,336,False
26,458,287,420,326,False
27,414,268,397,258,True
28,180,259,175,163,True
29,370,252,360,171,True
30,37,233,81,222,True
1,262,194,429,131,True
2,3,67,3,40,True
3,2,118,12,82,True
4,634,159,621,137,True
5,561,35,604,35,False
6,629,168,535,138,True
7,57,432,126,420,True
8,35,341,25,299,True
9,513,472,501,444,True
11,103,455,67,473,False
12,291,445,288,390,True
13,181,424,166,337,True
14,460,438,421,328,True
16,23,420,18,421,False
17,268,406,224,348,True
18,597,403,578,342,True
19,401,394,454,396,False
20,560,364,577,343,True
22,197,377,210,362,True
23,262,326,326,280,True
24,14,320,41,342,True
25,617,308,632,335,False
26,458,287,420,326,False
27,414,268,397,258,True
28,180,259,175,162,True
29,370,252,378,150,True
30,37,233,82,222,True
1,283,222,429,131,True
2,3,67,3,40,True
3,2,118,12,83,True
4,634,159,621,137,True
5,596,47,605,35,False
6,629,168,535,138,True
7,57,432,127,420,True
8,35,341,25,299,True
9,513,472,502,445,True
11,103,455,68,473,False
12,291,445,289,390,True
13,181,424,166,337,True
14,460,438,422,329,True
16,23,420,18,420,False
17,268,406,226,347,True
18,597,403,578,342,True
19,401,394,465,386,False
20,560,364,577,343,True
22,197,377,210,362,True
23,262,326,327,280,True
24,14,320,41,342,True
25,617,308,632,331,False
26,458,287,420,326,False
27,414,268,398,258,True
28,180,259,176,163,True
29,370,252,360,171,True
30,37,233,82,227,True
1,322,177,429,131,True
2,3,67,3,40,True
3,2,118,11,82,True
4,634,159,621,137,True
5,569,37,605,35,False
6,629,168,535,137,True
7,57,432,126,420,True
8,35,341,25,299,True
9,513,472,501,445,True
11,103,455,61,473,False
12,316,415,289,390,True
13,181,424,166,337,True
14,460,438,446,348,True
16,23,420,18,421,False
17,268,406,226,348,True
18,597,403,578,343,True
19,401,394,463,392,False
20,560,364,577,343,True
22,197,377,210,362,True
23,306,298,327,280,True
24,14,320,41,342,True
25,617,308,632,335,False
26,458,287,420,326,False
27,414,268,398,258,True
28,180,259,175,163,True
29,370,252,360,171,True
30,37,233,82,227,True
1,322,143,430,130,False
2,3,67,3,40,True
3,28,106,12,82,False
4,634,159,621,137,True
5,567,37,605,35,False
6,619,189,536,137,True
7,57,432,127,420,True
8,35,341,25,299,True
9,513,472,502,444,True
11,103,455,62,473,False
12,282,420,289,389,True
13,181,424,166,337,True
14,460,438,468,380,True
16,23,420,19,420,False
17,268,406,227,347,True
18,597,403,579,342,True
19,401,394,451,407,False
20,560,364,577,343,True
22,197,377,210,362,True
23,306,298,327,280,True
24,14,320,42,342,True
25,617,308,633,330,False
26,458,287,440,345,False
27,414,268,398,258,True
28,180,259,176,162,True
29,370,252,361,170,True
30,37,233,82,226,True
1,323,171,432,131,False
2,3,67,3,40,True
3,10,84,12,82,True
4,634,159,621,137,True
5,595,47,606,35,False
6,574,140,538,138,True
7,57,432,128,421,True
8,35,341,25,299,True
9,513,472,503,445,True
11,103,455,70,473,False
12,281,421,290,390,True
13,181,424,168,338,True
14,460,438,468,386,True
16,23,420,20,421,False
17,268,406,227,348,True
18,597,403,580,343,True
19,401,394,451,407,False
20,560,364,577,343,True
22,197,377,210,362,True
23,305,321,329,280,True
24,14,320,43,343,True
25,617,308,634,330,False
26,458,287,442,348,False
27,414,268,400,259,True
28,180,259,177,163,True
29,370,252,363,171,True
30,37,233,84,227,True
1,323,174,431,131,True
2,3,67,3,40,True
3,10,84,12,82,True
4,634,159,621,137,True
5,597,47,606,35,False
6,537,139,537,138,True
7,57,432,128,421,True
8,35,341,25,299,True
9,513,472,503,445,True
11,103,455,70,473,False
12,282,406,290,390,True
13,181,424,168,338,True
14,460,438,451,352,True
16,23,420,20,421,False
17,268,406,227,348,True
18,597,403,580,343,True
19,401,394,451,407,False
20,560,364,577,343,True
22,197,377,210,362,True
23,307,299,329,280,True
24,14,320,43,342,True
25,617,308,633,326,False
26,458,287,442,348,False
27,414,268,400,259,True
28,180,259,177,163,True
29,370,252,362,171,True
30,37,233,84,227,True
1,349,189,430,130,True
2,3,67,3,40,True
3,10,82,12,82,True
4,634,159,621,137,True
5,567,37,605,35,False
6,534,138,537,137,False
7,57,432,127,420,True
8,35,341,25,299,True
9,513,472,503,444,True
11,103,455,63,473,False
12,285,391,289,390,True
13,181,424,167,337,True
14,460,438,451,371,True
16,23,420,19,420,False
17,268,406,226,347,True
18,597,403,579,342,True
19,401,394,456,407,False
20,560,364,577,343,True
22,197,377,210,362,True
23,316,328,328,280,True
24,14,320,42,342,True
25,628,354,633,334,True
26,458,287,442,348,False
27,414,268,399,258,True
28,180,259,176,162,True
29,361,173,379,148,True
30,37,233,83,222,True
1,375,144,429,130,False
2,3,67,3,40,True
3,36,110,11,82,False
4,634,159,621,137,True
5,536,60,604,35,False
6,545,145,535,137,True
7,57,432,126,420,True
8,35,341,41,334,True
9,513,472,501,445,True
11,103,455,61,473,False
12,283,422,288,390,True
13,181,424,166,337,True
14,460,438,453,383,True
16,23,420,18,420,False
17,268,406,225,348,True
18,597,403,578,342,True
19,401,394,456,407,False
20,560,364,577,343,True
22,197,377,210,362,True
23,313,317,327,280,True
24,36,342,105,282,True
25,627,354,632,331,True
26,458,287,442,348,False
27,414,268,397,258,True
28,180,259,175,163,True
29,374,145,360,171,False
30,37,233,81,227,True
1,430,131,429,130,True
2,3,67,3,40,True
3,34,110,11,82,False
4,634,159,621,137,True
5,564,38,604,35,False
6,546,148,535,137,True
7,57,432,126,419,True
8,35,341,40,334,True
9,513,472,501,445,True
11,103,455,60,473,False
12,287,392,287,390,True
13,181,424,165,337,True
14,460,438,469,384,True
16,23,420,18,420,False
17,268,406,224,347,True
18,570,376,577,342,True
19,401,394,456,407,False
20,560,364,577,343,True
22,197,377,210,362,True
23,327,281,326,280,True
24,35,341,96,288,True
25,627,355,632,326,True
26,458,287,442,348,False
27,414,268,397,258,True
28,180,259,175,162,True
29,324,173,360,170,False
30,37,233,81,222,True
1,434,149,428,130,True
2,3,67,3,40,True
3,34,108,11,82,False
4,634,159,621,137,True
5,598,47,603,34,False
6,534,139,534,137,True
7,84,415,125,419,True
8,35,341,40,334,True
9,513,472,500,445,True
11,103,455,66,473,False
12,289,390,287,390,False
13,181,424,165,338,True
14,460,438,456,384,True
16,23,420,17,420,False
17,268,406,223,347,True
18,571,372,577,342,True
19,401,394,456,407,False
20,560,364,577,343,True
22,197,377,210,362,True
23,313,308,326,280,True
24,40,344,95,288,True
25,628,360,632,326,True
26,458,287,442,348,False
27,414,268,396,259,True
28,180,259,174,163,True
29,324,173,359,170,False
30,66,230,80,227,True
1,407,142,427,130,False
2,3,67,3,40,True
3,34,109,11,81,False
4,634,159,621,137,True
5,600,45,603,35,False
6,557,187,533,137,True
7,103,411,125,419,True
8,35,341,40,342,True
9,513,472,500,445,True
11,103,455,59,473,False
12,285,391,286,390,True
13,181,424,164,337,True
14,460,438,459,365,True
16,23,420,17,420,False
17,268,406,223,347,True
18,561,374,577,342,True
19,401,394,456,407,False
20,560,364,577,343,True
22,197,377,210,362,True
23,300,297,325,280,True
24,39,342,95,288,True
25,626,354,631,326,True
26,458,287,442,348,False
27,414,268,396,258,True
28,180,259,174,162,True
29,360,171,376,149,True
30,68,230,80,226,True
1,393,148,428,130,False
2,3,67,3,40,True
3,36,109,11,81,False
4,634,159,621,137,True
5,603,35,603,34,True
6,560,156,534,136,True
7,127,393,125,419,False
8,35,341,41,341,True
9,513,472,500,444,True
11,103,455,65,473,False
12,279,425,287,390,True
13,181,424,164,337,True
14,455,393,460,365,True
16,23,420,17,420,False
17,268,406,223,347,True
18,562,375,577,341,True
19,401,394,456,407,False
20,560,364,577,343,True
22,197,377,210,362,True
23,301,292,325,279,True
24,6,358,95,288,True
25,628,353,632,326,True
26,458,287,442,348,False
27,414,268,396,258,True
28,180,259,174,162,True
29,360,171,376,149,True
30,65,230,80,222,True
1,394,148,428,129,False
2,3,67,3,40,True
3,37,109,11,81,False
4,634,159,621,137,True
5,603,35,603,34,True
6,561,155,534,136,True
7,125,420,125,418,True
8,35,341,42,349,False
9,513,472,500,444,True
10,209,470,155,465,False
11,103,455,74,460,False
12,280,426,287,389,True
13,181,424,165,337,True
14,444,408,470,358,True
16,23,420,17,419,False
17,268,406,223,347,True
18,563,375,577,341,True
19,401,394,456,407,False
20,560,364,577,343,True
22,197,377,210,362,True
23,302,292,325,279,True
24,71,352,95,287,True
25,628,353,632,325,True
26,458,287,442,348,False
27,414,268,396,258,True
28,180,259,174,162,True
29,340,190,359,169,True
30,92,219,80,226,False
1,394,148,428,129,False
2,3,67,3,40,True
3,37,109,11,81,False
4,634,159,621,137,True
5,604,35,603,34,True
6,561,156,534,136,True
7,114,439,125,418,True
8,35,341,42,349,False
9,510,446,500,444,True
10,209,470,155,465,False
11,103,455,65,472,False
12,280,425,287,389,True
13,157,406,164,337,True
14,445,408,462,363,True
16,23,420,17,419,False
17,268,406,223,347,True
18,563,374,577,341,True
19,401,394,458,399,False
20,560,364,577,343,True
22,197,377,210,362,True
23,302,292,325,279,True
24,72,352,95,287,True
25,628,353,632,325,True
26,458,287,442,348,False
27,414,268,396,257,True
28,180,259,174,162,True
29,325,173,376,149,True
30,72,231,80,226,True
1,410,142,428,129,False
2,3,67,3,40,True
3,37,109,11,81,False
4,634,159,621,137,True
5,604,35,603,34,True
6,561,156,534,136,True
7,104,412,125,418,True
8,35,341,42,349,False
9,478,448,500,444,False
10,209,470,155,465,False
11,103,455,66,472,False
12,280,425,287,389,True
13,133,382,165,337,True
14,449,350,474,355,False
16,23,420,17,419,False
17,268,406,223,347,True
18,564,374,577,341,True
19,401,394,458,399,False
20,560,364,577,343,True
22,197,377,210,362,True
23,302,292,326,279,True
24,72,352,95,287,True
25,629,353,632,330,True
26,458,287,442,348,False
27,414,268,396,257,True
28,168,191,174,162,True
29,363,171,338,130,True
30,82,224,81,220,True
1,395,147,428,129,False
2,3,67,3,40,True
3,38,109,11,80,False
4,634,159,621,137,True
5,604,35,603,33,True
6,561,156,534,136,True
7,111,395,125,418,False
8,35,341,41,340,True
9,510,446,500,443,True
10,209,470,155,465,False
11,103,455,67,472,False
12,281,425,287,389,True
13,157,361,165,336,True
14,422,329,476,355,False
16,23,420,17,419,False
17,268,406,223,347,True
18,564,374,577,341,True
19,401,394,459,398,False
20,560,364,577,343,True
22,197,377,210,362,True
23,302,292,326,279,True
24,71,352,95,287,True
25,629,353,632,330,True
26,458,287,442,348,False
27,414,268,396,257,True
28,174,162,174,161,True
29,326,173,338,130,True
30,91,227,80,225,False
1,429,131,338,130,True
2,3,67,3,40,True
3,37,109,11,80,False
4,634,159,621,137,True
5,605,35,603,33,True
6,561,156,534,136,True
7,104,413,126,418,True
8,35,341,41,340,True
9,498,446,501,443,True
10,209,470,156,464,False
11,103,455,60,472,False
12,281,424,288,389,True
13,164,340,166,336,True
14,468,380,442,368,True
16,23,420,18,419,False
17,268,406,224,346,True
18,563,374,578,340,True
19,401,394,460,398,False
20,560,364,577,343,True
22,197,377,210,362,True
23,302,292,326,278,True
24,72,352,96,287,True
25,629,353,632,329,True
26,458,287,481,354,False
27,396,258,397,257,True
28,175,163,175,161,True
29,362,171,308,146,True
30,91,225,81,220,False
1,395,142,329,134,True
2,3,67,10,79,True
3,11,82,37,107,True
4,634,159,621,137,True
5,605,35,603,33,True
6,561,155,534,136,True
7,119,420,114,390,True
8,35,341,41,340,True
9,498,446,501,443,True
10,209,470,156,464,False
11,103,455,59,472,False
12,282,424,287,388,True
13,163,339,165,336,True
14,469,385,479,354,True
16,22,434,18,419,True
17,268,406,223,346,True
18,564,374,578,340,True
19,401,394,460,398,False
20,560,364,577,343,True
22,197,377,210,362,True
23,302,292,326,278,True
24,73,352,95,287,True
25,629,352,632,330,True
26,458,287,481,354,False
27,394,259,397,257,True
28,175,162,174,161,True
29,341,189,323,171,True
30,80,227,81,220,True
1,432,131,339,130,True
2,3,67,37,107,True
3,11,82,37,107,True
4,634,159,621,137,True
5,605,35,604,33,True
6,563,156,535,136,True
7,110,425,126,418,True
8,35,341,42,340,True
9,497,445,501,444,False
10,209,470,157,464,False
11,103,455,60,472,False
12,283,425,288,389,True
13,163,339,166,336,True
14,451,371,469,357,True
16,14,428,18,419,True
17,268,406,224,346,True
18,565,374,578,341,True
19,401,394,462,398,False
20,560,364,577,343,True
22,197,377,210,362,True
23,304,293,327,278,True
24,73,352,97,287,True
25,630,353,632,329,True
26,458,287,481,354,False
27,400,256,397,257,False
28,176,163,175,161,True
29,325,173,353,183,False
30,75,235,82,225,True
1,431,131,338,131,True
2,3,67,36,109,True
3,38,108,8,80,False
4,634,159,621,137,True
5,568,36,604,35,False
6,563,156,535,137,True
7,129,393,125,419,False
8,35,341,41,342,True
9,481,449,501,445,False
10,209,470,156,465,False
11,103,455,60,473,False
12,283,425,287,390,True
13,164,338,166,337,True
14,469,384,481,353,True
16,17,420,17,420,False
17,268,406,223,347,True
18,565,374,577,342,True
19,401,394,462,399,False
20,560,364,577,343,True
22,197,377,210,362,True
23,329,280,326,280,True
24,71,351,96,288,True
25,630,353,633,334,True
26,458,287,481,354,False
27,398,255,397,258,False
28,175,163,175,163,False
29,379,148,352,183,False
30,81,222,81,227,False
1,430,130,339,131,True
2,3,67,9,80,True
3,38,108,8,80,False
4,634,159,621,137,True
5,568,36,604,35,False
6,562,155,535,137,True
7,120,441,127,390,True
8,39,317,42,342,False
9,513,446,501,445,True
10,209,470,156,466,False
11,103,455,67,473,False
12,283,425,288,390,True
13,163,337,166,337,True
14,464,388,471,358,True
16,14,425,18,420,True
17,268,406,224,348,True
18,564,374,578,342,True
19,401,394,462,399,False
20,560,364,577,343,True
22,197,377,210,362,True
23,328,280,326,280,True
24,42,363,96,289,True
25,629,353,633,334,True
26,458,287,481,354,False
27,397,259,397,258,True
28,176,162,175,163,False
29,323,173,429,131,True
30,75,235,81,227,True
1,429,130,337,131,True
2,3,67,9,80,True
3,38,108,8,80,False
4,634,159,621,137,True
5,606,35,603,35,True
6,561,155,533,137,True
7,109,421,124,418,True
8,41,334,40,341,False
9,501,446,500,445,True
10,209,470,155,466,False
11,68,474,59,473,False
12,282,425,287,390,True
13,166,341,164,336,True
14,456,403,471,358,True
16,18,425,17,420,True
17,268,406,218,353,True
18,563,374,577,342,True
19,401,394,461,399,False
20,560,364,577,343,True
22,197,377,210,362,True
23,327,280,325,280,True
24,88,323,95,288,True
25,629,353,632,335,True
26,458,287,481,354,False
27,397,259,396,258,True
28,171,191,174,162,True
29,337,190,428,124,True
30,81,222,80,226,False
1,429,130,338,131,True
2,3,67,10,80,True
3,38,108,8,80,False
4,634,159,621,137,True
5,605,35,604,34,True
6,560,155,535,137,True
7,125,419,128,391,True
8,70,352,42,342,False
9,515,446,502,445,True
10,209,470,157,466,False
11,67,474,67,473,True
12,281,424,289,390,True
13,166,338,166,337,True
14,438,374,488,352,True
16,16,428,18,420,True
17,261,369,224,348,True
18,562,374,578,342,True
19,401,394,463,399,False
20,560,364,577,343,True
22,197,377,210,362,True
23,326,280,327,280,False
24,105,282,97,288,False
25,628,352,633,336,True
26,458,287,481,354,False
27,399,258,397,258,True
28,177,163,175,162,False
29,359,170,430,124,True
30,75,234,82,226,True
1,428,130,335,136,True
2,3,67,8,83,True
3,12,82,30,47,True
